epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,197.039,4.28254,4.27986,2.95353,0.02263,0.07345,0.02245,0.00753,3.10597,2.56211,1.78044,0.00333127,0.00333127,0.00333127
2,376.222,2.87487,2.64153,1.631,0.15564,0.13759,0.05912,0.02537,2.4713,2.08707,1.37295,0.00663162,0.00663162,0.00663162
3,582.426,2.45435,2.26345,1.38649,0.29651,0.1243,0.07733,0.03527,2.19194,1.88204,1.25365,0.00989896,0.00989896,0.00989896
4,790.131,2.23702,2.06136,1.29536,0.32819,0.13713,0.09651,0.04706,2.05116,1.76953,1.20028,0.0098515,0.0098515,0.0098515
5,996.159,2.08465,1.89444,1.23383,0.18455,0.15853,0.11033,0.05414,1.92586,1.66218,1.15205,0.009802,0.009802,0.009802
6,1203.44,2.00934,1.80472,1.19518,0.19117,0.15668,0.11892,0.05886,1.87978,1.56268,1.13153,0.0097525,0.0097525,0.0097525
7,1410.24,1.94213,1.72945,1.17491,0.20535,0.17957,0.13639,0.06995,1.79605,1.47997,1.10825,0.009703,0.009703,0.009703
8,1617.81,1.89567,1.67212,1.1562,0.30143,0.17631,0.14257,0.07383,1.74931,1.44405,1.09709,0.0096535,0.0096535,0.0096535
9,1822.61,1.85942,1.6326,1.14156,0.24035,0.18751,0.15625,0.08133,1.70748,1.39745,1.08349,0.009604,0.009604,0.009604
10,2031.26,1.82815,1.57751,1.12925,0.23107,0.19839,0.16175,0.08497,1.69802,1.3925,1.07826,0.0095545,0.0095545,0.0095545
11,2241.04,1.80949,1.55601,1.11929,0.24789,0.20037,0.16431,0.08529,1.69416,1.36603,1.07009,0.009505,0.009505,0.009505
12,2450.64,1.77923,1.52051,1.11606,0.2549,0.20084,0.16959,0.08978,1.6588,1.33079,1.06569,0.0094555,0.0094555,0.0094555
13,2658.49,1.77024,1.5051,1.10585,0.26572,0.20735,0.17161,0.09055,1.66169,1.32115,1.06528,0.009406,0.009406,0.009406
14,2865.02,1.75187,1.48209,1.10137,0.26662,0.21323,0.18005,0.09511,1.62921,1.31294,1.05261,0.0093565,0.0093565,0.0093565
15,3073.99,1.73674,1.4578,1.09372,0.28499,0.21057,0.18768,0.09955,1.61168,1.28863,1.05051,0.009307,0.009307,0.009307
16,3282.48,1.724,1.44722,1.09352,0.27897,0.21744,0.19441,0.1033,1.60255,1.27275,1.0499,0.0092575,0.0092575,0.0092575
17,3490.09,1.71132,1.43057,1.08975,0.3079,0.21237,0.19275,0.10297,1.59996,1.26194,1.0499,0.009208,0.009208,0.009208
