epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,8742,1.25299,0.88971,0.94998,0.48911,0.36756,0.38125,0.23018,1.18302,0.84715,0.92595,0.008614,0.008614,0.008614
44,8945.76,1.25271,0.88893,0.94664,0.4773,0.38022,0.38302,0.23151,1.1845,0.84348,0.92424,0.008581,0.008581,0.008581
45,9148,1.24321,0.87719,0.94667,0.50741,0.36728,0.38486,0.23251,1.17827,0.84284,0.92306,0.008548,0.008548,0.008548
46,9350.58,1.23423,0.87139,0.9443,0.4964,0.37933,0.38956,0.23581,1.17305,0.83097,0.92151,0.008515,0.008515,0.008515
47,9554.07,1.23769,0.87087,0.9454,0.50297,0.37958,0.39135,0.23471,1.17954,0.84068,0.92349,0.008482,0.008482,0.008482
48,9755.96,1.23539,0.8689,0.9459,0.49968,0.38038,0.39047,0.23477,1.1764,0.83543,0.92241,0.008449,0.008449,0.008449
49,9959.07,1.23757,0.86889,0.94357,0.50556,0.37633,0.39211,0.23752,1.16986,0.83113,0.92147,0.008416,0.008416,0.008416
50,10162,1.22432,0.8573,0.94324,0.50846,0.38353,0.3944,0.239,1.16903,0.82792,0.92097,0.008383,0.008383,0.008383
51,10364.8,1.22429,0.85715,0.94143,0.50003,0.38888,0.39322,0.23953,1.16419,0.82653,0.91857,0.00835,0.00835,0.00835
52,10568.8,1.22734,0.86077,0.94301,0.52227,0.37649,0.39484,0.24021,1.16465,0.82466,0.91997,0.008317,0.008317,0.008317
53,10773.5,1.22939,0.85712,0.94151,0.49783,0.38706,0.39546,0.24126,1.15928,0.82224,0.91934,0.008284,0.008284,0.008284
54,10976.9,1.21994,0.84943,0.9403,0.51662,0.3862,0.40128,0.24342,1.15668,0.81784,0.91833,0.008251,0.008251,0.008251
55,11180.2,1.2197,0.85101,0.94077,0.51181,0.38433,0.39999,0.24359,1.16043,0.81713,0.91774,0.008218,0.008218,0.008218
56,11383.1,1.213,0.84282,0.93766,0.51385,0.38834,0.39993,0.24292,1.1556,0.81538,0.91736,0.008185,0.008185,0.008185
57,11585,1.21805,0.83947,0.93836,0.51851,0.38614,0.40227,0.24479,1.15429,0.81285,0.9155,0.008152,0.008152,0.008152
58,11787.5,1.2135,0.84014,0.93853,0.52357,0.38463,0.40338,0.24687,1.15012,0.8089,0.91445,0.008119,0.008119,0.008119
59,11990.5,1.20908,0.8319,0.93674,0.51615,0.3945,0.40326,0.2454,1.14948,0.80732,0.9157,0.008086,0.008086,0.008086
60,12193.1,1.20534,0.83179,0.93659,0.52623,0.38934,0.40529,0.24713,1.14783,0.80309,0.91461,0.008053,0.008053,0.008053
61,12394.8,1.20137,0.82782,0.93456,0.52527,0.39331,0.40846,0.24982,1.14524,0.80118,0.91355,0.00802,0.00802,0.00802
62,12596.7,1.20093,0.82386,0.93553,0.51634,0.39718,0.40914,0.25077,1.14397,0.80431,0.91362,0.007987,0.007987,0.007987
63,12800,1.19666,0.8195,0.935,0.51119,0.40027,0.40752,0.25006,1.14124,0.80063,0.91342,0.007954,0.007954,0.007954
64,13003,1.20379,0.82119,0.93545,0.50662,0.40228,0.40584,0.24869,1.14398,0.80259,0.9132,0.007921,0.007921,0.007921
65,13204.9,1.19618,0.81693,0.93343,0.52836,0.39279,0.40934,0.24983,1.1421,0.80357,0.91245,0.007888,0.007888,0.007888
66,13408.5,1.19568,0.8184,0.93449,0.53506,0.38964,0.41224,0.25159,1.14361,0.80007,0.91397,0.007855,0.007855,0.007855
67,13611.4,1.19609,0.81749,0.93272,0.5241,0.40057,0.41334,0.25365,1.13708,0.80072,0.91144,0.007822,0.007822,0.007822
68,13814.2,1.18908,0.81129,0.93097,0.53265,0.39649,0.41369,0.25324,1.13382,0.79448,0.91036,0.007789,0.007789,0.007789
69,14017.3,1.18847,0.80831,0.93529,0.54142,0.39235,0.41552,0.25455,1.13356,0.79295,0.91157,0.007756,0.007756,0.007756
70,14219.4,1.18389,0.80295,0.93169,0.53518,0.39843,0.41736,0.2556,1.13658,0.79284,0.91171,0.007723,0.007723,0.007723
71,14422.4,1.17737,0.79336,0.92795,0.52502,0.39834,0.41557,0.25404,1.13568,0.79115,0.91127,0.00769,0.00769,0.00769
