epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,207.77,4.30806,4.40309,2.96615,0.02158,0.07038,0.01813,0.00581,3.18712,2.62834,1.8235,0.00333127,0.00333127,0.00333127
2,403.891,2.83262,2.64167,1.61778,0.06712,0.11637,0.05906,0.02533,2.41515,2.13744,1.37894,0.00663162,0.00663162,0.00663162
3,593.758,2.41703,2.24253,1.37339,0.30838,0.12379,0.08197,0.03885,2.11204,1.85384,1.23742,0.00989896,0.00989896,0.00989896
4,788.156,2.20626,2.05579,1.28211,0.12918,0.1449,0.0975,0.0476,1.96853,1.72061,1.18162,0.0098515,0.0098515,0.0098515
5,979.488,2.06186,1.89467,1.22191,0.16407,0.14858,0.10971,0.05522,1.92792,1.65211,1.14603,0.009802,0.009802,0.009802
6,1179.78,1.98925,1.80527,1.18705,0.17888,0.16039,0.11976,0.06049,1.8808,1.54706,1.12691,0.0097525,0.0097525,0.0097525
7,1381.12,1.92095,1.7253,1.16738,0.21411,0.17721,0.13951,0.07231,1.76063,1.46551,1.09848,0.009703,0.009703,0.009703
8,1569.68,1.88239,1.66388,1.15122,0.20148,0.18669,0.14547,0.07626,1.7114,1.43745,1.0863,0.0096535,0.0096535,0.0096535
9,1758.26,1.84658,1.62302,1.13658,0.22661,0.19383,0.15732,0.08153,1.71345,1.41377,1.0771,0.009604,0.009604,0.009604
10,1950.53,1.80681,1.56511,1.12189,0.24178,0.19499,0.16706,0.08947,1.67496,1.37948,1.06711,0.0095545,0.0095545,0.0095545
11,2124.55,1.7942,1.54353,1.11394,0.24737,0.19877,0.1701,0.09013,1.65325,1.34768,1.06096,0.009505,0.009505,0.009505
12,2293.62,1.76235,1.50609,1.11056,0.26655,0.21027,0.18126,0.09671,1.6256,1.31266,1.05634,0.0094555,0.0094555,0.0094555
13,2466.17,1.75028,1.48615,1.09935,0.25686,0.21295,0.17797,0.09618,1.63424,1.31471,1.05095,0.009406,0.009406,0.009406
14,2648.21,1.73791,1.46359,1.09625,0.28056,0.22185,0.18584,0.09953,1.60059,1.29825,1.04353,0.0093565,0.0093565,0.0093565
15,2823.07,1.71702,1.44072,1.08894,0.27995,0.22104,0.19358,0.10491,1.58172,1.2666,1.0385,0.009307,0.009307,0.009307
16,3004.63,1.70364,1.42961,1.08693,0.29502,0.22545,0.20203,0.10908,1.5708,1.24861,1.03814,0.0092575,0.0092575,0.0092575
17,3175.67,1.69333,1.41371,1.08436,0.40903,0.21288,0.20106,0.11037,1.56921,1.24173,1.03691,0.009208,0.009208,0.009208
18,3350.91,1.68281,1.39594,1.07693,0.30653,0.22754,0.21018,0.11523,1.55184,1.23653,1.02981,0.0091585,0.0091585,0.0091585
19,3521.74,1.66495,1.37794,1.07661,0.30911,0.22941,0.21263,0.11644,1.54617,1.219,1.02805,0.009109,0.009109,0.009109
20,3692.22,1.66615,1.37589,1.0728,0.31634,0.23173,0.21244,0.11675,1.54024,1.21595,1.02529,0.0090595,0.0090595,0.0090595
21,3863.57,1.64698,1.3546,1.06929,0.30971,0.24481,0.22064,0.12005,1.53017,1.20308,1.0238,0.00901,0.00901,0.00901
22,4046.83,1.64188,1.34347,1.06348,0.32286,0.24165,0.22488,0.1227,1.52017,1.18901,1.01923,0.0089605,0.0089605,0.0089605
23,4244.08,1.62862,1.32992,1.06541,0.31945,0.24571,0.22557,0.12389,1.50993,1.17711,1.01615,0.008911,0.008911,0.008911
24,4446.98,1.6247,1.32049,1.06247,0.31376,0.25082,0.22907,0.12642,1.50905,1.1798,1.01637,0.0088615,0.0088615,0.0088615
25,4650.42,1.61193,1.3106,1.05812,0.32007,0.25506,0.23114,0.12653,1.50144,1.16541,1.01402,0.008812,0.008812,0.008812
26,4854.21,1.60539,1.29197,1.05634,0.34232,0.24883,0.23262,0.12857,1.49698,1.16245,1.00982,0.0087625,0.0087625,0.0087625
27,5057.44,1.60718,1.30394,1.05302,0.31523,0.25538,0.23283,0.12762,1.50147,1.16244,1.01114,0.008713,0.008713,0.008713
28,5261.91,1.59527,1.28645,1.05075,0.32905,0.2556,0.23717,0.13136,1.48714,1.153,1.01064,0.0086635,0.0086635,0.0086635
29,5457.92,1.58856,1.28104,1.04853,0.33199,0.25481,0.24049,0.13412,1.48183,1.15175,1.00784,0.008614,0.008614,0.008614
30,5647.44,1.58354,1.27229,1.04823,0.34811,0.26424,0.24711,0.1357,1.47332,1.13069,1.00544,0.0085645,0.0085645,0.0085645
31,5849.07,1.58059,1.27018,1.04587,0.34956,0.25907,0.24519,0.13567,1.46444,1.12742,1.00177,0.008515,0.008515,0.008515
32,6048.66,1.56715,1.2526,1.04184,0.33829,0.26292,0.24648,0.1361,1.47182,1.12721,1.00338,0.0084655,0.0084655,0.0084655
33,6247.5,1.57754,1.26226,1.04783,0.34363,0.26376,0.2492,0.13837,1.47167,1.12812,1.00462,0.008416,0.008416,0.008416
34,6438.42,1.57357,1.24791,1.041,0.349,0.27003,0.25562,0.14129,1.4585,1.11929,0.99938,0.0083665,0.0083665,0.0083665
