epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,366.9,8.94739,12.0221,6.40671,0.4205,0.01912,0.01162,0.00342,6.60403,6.02034,3.67399,0.00333127,0.00333127,0.00333127
2,689.493,6.13281,6.05196,3.23665,0.03893,0.12327,0.04662,0.01831,5.29983,4.73555,2.68746,0.00663162,0.00663162,0.00663162
3,1011.92,5.23296,5.15628,2.68239,0.37897,0.09256,0.06337,0.02681,5.01083,4.39527,2.50914,0.00989896,0.00989896,0.00989896
4,1496.65,4.87026,4.70249,2.49053,0.32681,0.11521,0.08673,0.0407,4.44781,3.89469,2.32708,0.0098515,0.0098515,0.0098515
5,1847.73,4.62207,4.35037,2.38505,0.25631,0.14112,0.10312,0.04989,4.26387,3.68318,2.25382,0.009802,0.009802,0.009802
6,333.069,4.45995,4.13543,2.33567,0.25347,0.16335,0.11471,0.05725,4.13622,3.49271,2.21298,0.0097525,0.0097525,0.0097525
7,671.66,4.36762,3.96315,2.29456,0.19788,0.15634,0.12302,0.06241,4.10452,3.41436,2.19024,0.009703,0.009703,0.009703
8,1001.95,4.25954,3.8208,2.26389,0.18195,0.17032,0.12885,0.06456,4.03426,3.30745,2.17723,0.0096535,0.0096535,0.0096535
9,1378.15,4.20504,3.7254,2.23548,0.20261,0.17258,0.14154,0.07223,3.9467,3.25345,2.14805,0.009604,0.009604,0.009604
10,1825.42,4.15424,3.63325,2.21655,0.23787,0.18709,0.15217,0.07871,3.88887,3.15223,2.12777,0.0095545,0.0095545,0.0095545
11,2150.58,4.10596,3.57577,2.20104,0.23712,0.19775,0.15797,0.08396,3.8475,3.09458,2.11365,0.009505,0.009505,0.009505
12,2475.15,4.04029,3.48936,2.19282,0.26267,0.19547,0.1698,0.08941,3.78235,3.02314,2.09661,0.0094555,0.0094555,0.0094555
13,2797.22,4.03496,3.45423,2.17703,0.27556,0.20001,0.17356,0.09115,3.75812,2.97136,2.08907,0.009406,0.009406,0.009406
14,3120.03,4.00614,3.4185,2.17179,0.26496,0.20106,0.17774,0.09526,3.73175,2.94689,2.08673,0.0093565,0.0093565,0.0093565
