epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,12964,1.61704,1.39035,1.222,0.38925,0.31453,0.30295,0.17688,1.49782,1.25463,1.17628,0.008614,0.008614,0.008614
44,13213.5,1.61665,1.38702,1.21689,0.39335,0.31071,0.30007,0.17539,1.50342,1.26493,1.17486,0.008581,0.008581,0.008581
45,13438.9,1.60595,1.37499,1.22007,0.3897,0.31906,0.30547,0.17783,1.49174,1.24809,1.17132,0.008548,0.008548,0.008548
46,13671.3,1.60707,1.37461,1.21544,0.39453,0.31855,0.30676,0.17833,1.49269,1.2487,1.17087,0.008515,0.008515,0.008515
47,13913,1.60813,1.37432,1.21413,0.39883,0.31359,0.30509,0.17741,1.49637,1.25214,1.17199,0.008482,0.008482,0.008482
48,14145.7,1.59095,1.36168,1.21199,0.39886,0.32086,0.31277,0.1824,1.49107,1.24692,1.17027,0.008449,0.008449,0.008449
49,14381.2,1.58829,1.35726,1.20522,0.38778,0.32125,0.30878,0.18036,1.48542,1.23873,1.16681,0.008416,0.008416,0.008416
50,14612.2,1.59757,1.35957,1.20847,0.38921,0.32444,0.31064,0.18093,1.48328,1.23508,1.16436,0.008383,0.008383,0.008383
51,14856.7,1.59055,1.34828,1.20591,0.40559,0.32,0.31273,0.18251,1.47982,1.23503,1.16247,0.00835,0.00835,0.00835
52,15090.1,1.59117,1.35123,1.20037,0.40678,0.32391,0.31662,0.18501,1.47774,1.22913,1.16103,0.008317,0.008317,0.008317
53,15321,1.59235,1.34934,1.20375,0.38815,0.32961,0.31726,0.1865,1.47182,1.22548,1.15958,0.008284,0.008284,0.008284
54,15553.5,1.58526,1.34079,1.20038,0.40862,0.32132,0.31892,0.18687,1.47544,1.22609,1.1582,0.008251,0.008251,0.008251
55,15790,1.59359,1.34518,1.20321,0.40444,0.32469,0.31661,0.18649,1.47688,1.22331,1.15695,0.008218,0.008218,0.008218
56,16021.8,1.58071,1.33602,1.19867,0.40276,0.32837,0.32108,0.18877,1.47276,1.21595,1.15715,0.008185,0.008185,0.008185
57,16253.4,1.57209,1.32338,1.19452,0.40555,0.32283,0.31888,0.18821,1.47187,1.21949,1.15548,0.008152,0.008152,0.008152
58,16494.1,1.57431,1.3251,1.19773,0.41192,0.32916,0.32369,0.19024,1.46655,1.20979,1.15133,0.008119,0.008119,0.008119
59,16728.7,1.57758,1.3238,1.1935,0.42293,0.32843,0.32432,0.19079,1.46688,1.2081,1.14993,0.008086,0.008086,0.008086
60,16969.3,1.56836,1.31595,1.19182,0.41991,0.32943,0.32585,0.19148,1.46457,1.20611,1.15007,0.008053,0.008053,0.008053
61,17206.9,1.56842,1.31593,1.19072,0.41925,0.33654,0.32747,0.1926,1.46549,1.20723,1.14986,0.00802,0.00802,0.00802
62,17442.9,1.56573,1.31227,1.19017,0.40992,0.33909,0.32916,0.1937,1.45796,1.20083,1.14808,0.007987,0.007987,0.007987
63,17682.8,1.57321,1.31807,1.19061,0.4206,0.33504,0.33003,0.19318,1.45697,1.2003,1.14909,0.007954,0.007954,0.007954
64,17921.3,1.57204,1.31411,1.18998,0.41213,0.33926,0.32897,0.19315,1.45967,1.20168,1.14791,0.007921,0.007921,0.007921
65,18155.2,1.56205,1.30398,1.18347,0.4182,0.33,0.32962,0.19477,1.45645,1.19927,1.147,0.007888,0.007888,0.007888
66,18395,1.56243,1.30624,1.18635,0.41925,0.3346,0.3308,0.19522,1.45446,1.19538,1.14464,0.007855,0.007855,0.007855
67,18637.2,1.56408,1.30871,1.18163,0.41893,0.33304,0.32921,0.19416,1.45453,1.19486,1.14444,0.007822,0.007822,0.007822
68,18879.1,1.55821,1.29918,1.18212,0.42223,0.33563,0.33385,0.19605,1.45298,1.19101,1.1434,0.007789,0.007789,0.007789
69,19120.1,1.55656,1.29832,1.18388,0.41987,0.33972,0.33463,0.19663,1.45025,1.1906,1.142,0.007756,0.007756,0.007756
70,19360.4,1.55683,1.29936,1.18261,0.41967,0.33748,0.33643,0.19768,1.44971,1.18664,1.14071,0.007723,0.007723,0.007723
71,19600.2,1.55781,1.29465,1.18167,0.42064,0.34164,0.33826,0.19853,1.45101,1.18559,1.14201,0.00769,0.00769,0.00769
72,19833.5,1.56168,1.30015,1.17986,0.42136,0.34102,0.33598,0.19729,1.44986,1.18599,1.14049,0.007657,0.007657,0.007657
73,20069.5,1.55129,1.28688,1.17453,0.41982,0.3394,0.33672,0.1985,1.44591,1.1824,1.13765,0.007624,0.007624,0.007624
74,20303.7,1.54865,1.2841,1.1752,0.42953,0.34121,0.33894,0.19891,1.44304,1.17869,1.13687,0.007591,0.007591,0.007591
75,20541.3,1.54518,1.28378,1.17541,0.43216,0.34045,0.33863,0.19963,1.44354,1.17808,1.13746,0.007558,0.007558,0.007558
76,20772.9,1.5369,1.27875,1.17524,0.43171,0.34585,0.33935,0.19953,1.44344,1.17662,1.13707,0.007525,0.007525,0.007525
77,21006.4,1.54964,1.28451,1.1781,0.42593,0.34879,0.34167,0.19978,1.44308,1.17641,1.13606,0.007492,0.007492,0.007492
78,21232.9,1.54979,1.27641,1.1731,0.42216,0.34853,0.34199,0.20065,1.44134,1.17343,1.13502,0.007459,0.007459,0.007459
79,21473.7,1.53533,1.27055,1.17391,0.43562,0.34413,0.34307,0.20153,1.44037,1.17242,1.13492,0.007426,0.007426,0.007426
80,21714.8,1.53633,1.27137,1.17111,0.43361,0.35175,0.34397,0.20274,1.44072,1.17403,1.134,0.007393,0.007393,0.007393
81,21958.3,1.54404,1.26931,1.17316,0.42854,0.35313,0.34416,0.20291,1.44009,1.17072,1.13407,0.00736,0.00736,0.00736
82,22198,1.54143,1.26446,1.16664,0.43395,0.34995,0.34422,0.20242,1.43832,1.16931,1.13323,0.007327,0.007327,0.007327
83,22431.5,1.5372,1.26818,1.16942,0.43902,0.34805,0.34483,0.20326,1.43646,1.16822,1.13213,0.007294,0.007294,0.007294
84,22663.9,1.53639,1.26454,1.16988,0.4379,0.34739,0.34468,0.20298,1.43286,1.16601,1.13033,0.007261,0.007261,0.007261
85,22905.9,1.53765,1.263,1.16726,0.43768,0.34948,0.34608,0.20368,1.4329,1.16576,1.1302,0.007228,0.007228,0.007228
86,23145.1,1.53422,1.2584,1.16711,0.42904,0.34748,0.3444,0.2027,1.43294,1.16485,1.13088,0.007195,0.007195,0.007195
87,23380.3,1.53583,1.26066,1.16535,0.43402,0.34852,0.34735,0.20455,1.4332,1.16275,1.12981,0.007162,0.007162,0.007162
